Frame,q0,qx,qy,qz,X,Y,Z,err
20854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
20998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21838,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21878,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21958,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
21990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22070,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22102,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22126,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22158,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22182,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22214,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22270,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22326,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22414,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22470,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22638,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22694,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22750,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22806,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22838,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22862,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22870,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22902,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22926,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22982,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
22998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23038,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23246,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23302,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23358,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23414,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23830,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23854,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23886,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23894,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23910,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23918,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23934,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23942,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23950,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23974,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23990,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
23998,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24006,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24022,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24030,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24046,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24054,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24062,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24078,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24086,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24094,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24110,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24118,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24150,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24166,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24174,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24190,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24198,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24206,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24222,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24230,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24238,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24254,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24262,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24278,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24286,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24294,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24310,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24318,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24334,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24342,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24382,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24438,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
24598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
